0,1,2,3
"('PlaceId', 'ChIJ_bTCJlC3e0gRfbUKsOBOnuI')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.instagram.com/oldhamtuitioncentre')"
"('PlaceId', 'ChIJ_bTCJlC3e0gRfbUKsOBOnuI')","('PhoneNumber', '')","('Email', '')","('Url', 'http://oldhamtuitioncentre.com/resources/')"
"('PlaceId', 'ChIJ_bTCJlC3e0gRfbUKsOBOnuI')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.bbc.co.uk/news/education-49279219')"
"('PlaceId', 'ChIJ_bTCJlC3e0gRfbUKsOBOnuI')","('PhoneNumber', '')","('Email', '')","('Url', 'http://oldhamtuitioncentre.com/')"
"('PlaceId', 'ChIJ_bTCJlC3e0gRfbUKsOBOnuI')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.cholo.co.uk/')"
"('PlaceId', 'ChIJ_bTCJlC3e0gRfbUKsOBOnuI')","('PhoneNumber', '')","('Email', '')","('Url', 'http://oldhamtuitioncentre.com/maths/')"
"('PlaceId', 'ChIJ_bTCJlC3e0gRfbUKsOBOnuI')","('PhoneNumber', '')","('Email', '')","('Url', 'http://oldhamtuitioncentre.com/ofsted-registered/')"
"('PlaceId', 'ChIJ_bTCJlC3e0gRfbUKsOBOnuI')","('PhoneNumber', '')","('Email', '')","('Url', 'http://oldhamtuitioncentre.com/vacancies/')"
"('PlaceId', 'ChIJ_bTCJlC3e0gRfbUKsOBOnuI')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.bbc.com/news/articles/c2l1n4lxd2eo')"
"('PlaceId', 'ChIJ_bTCJlC3e0gRfbUKsOBOnuI')","('PhoneNumber', '')","('Email', '')","('Url', 'http://oldhamtuitioncentre.com/contact/')"
"('PlaceId', 'ChIJ_bTCJlC3e0gRfbUKsOBOnuI')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.facebook.com/oldhamtuitioncentre')"
"('PlaceId', 'ChIJ_bTCJlC3e0gRfbUKsOBOnuI')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.bbc.co.uk/news/education-58026976')"
"('PlaceId', 'ChIJ_bTCJlC3e0gRfbUKsOBOnuI')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.bbc.co.uk/news/education-51489571')"
"('PlaceId', 'ChIJ_cZnmSaue0gRHkZ7riAU4Tk')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.catchdigital.com/')"
"('PlaceId', 'ChIJ_cZnmSaue0gRHkZ7riAU4Tk')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.salford.ac.uk/contact-us')"
"('PlaceId', 'ChIJ_cZnmSaue0gRHkZ7riAU4Tk')","('PhoneNumber', '')","('Email', '')","('Url', 'https://explore.salford.ac.uk/')"
"('PlaceId', 'ChIJ_cZnmSaue0gRHkZ7riAU4Tk')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.salford.ac.uk/search/clearing')"
"('PlaceId', 'ChIJ_cZnmSaue0gRHkZ7riAU4Tk')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.salford.ac.uk/search/courses')"
"('PlaceId', 'ChIJ_cZnmSaue0gRHkZ7riAU4Tk')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.youtube.com/SalfordUniversity')"
"('PlaceId', 'ChIJ_cZnmSaue0gRHkZ7riAU4Tk')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.qaa.ac.uk/membership')"
"('PlaceId', 'ChIJ_cZnmSaue0gRHkZ7riAU4Tk')","('PhoneNumber', '')","('Email', '')","('Url', 'https://fromsalford.com/')"
"('PlaceId', 'ChIJ_cZnmSaue0gRHkZ7riAU4Tk')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.salford.ac.uk/travel')"
"('PlaceId', 'ChIJ_cZnmSaue0gRHkZ7riAU4Tk')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.youtube.com/c/universityofsalford')"
"('PlaceId', 'ChIJ_cZnmSaue0gRHkZ7riAU4Tk')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.twitter.com/SalfordUni')"
"('PlaceId', 'ChIJ_cZnmSaue0gRHkZ7riAU4Tk')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.salford.ac.uk/spd')"
"('PlaceId', 'ChIJ_cZnmSaue0gRHkZ7riAU4Tk')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.salford.ac.uk')"
"('PlaceId', 'ChIJ_cZnmSaue0gRHkZ7riAU4Tk')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.salford.ac.uk/clearing')"
"('PlaceId', 'ChIJ_cZnmSaue0gRHkZ7riAU4Tk')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.salford.ac.uk/accommodation')"
"('PlaceId', 'ChIJ_cZnmSaue0gRHkZ7riAU4Tk')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.instagram.com/salforduni/')"
"('PlaceId', 'ChIJ_cZnmSaue0gRHkZ7riAU4Tk')","('PhoneNumber', '')","('Email', '')","('Url', 'https://explore.salford.ac.uk')"
"('PlaceId', 'ChIJ_cZnmSaue0gRHkZ7riAU4Tk')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.facebook.com/salforduni')"
"('PlaceId', 'ChIJ_cZnmSaue0gRHkZ7riAU4Tk')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.salford.ac.uk/open-days')"
"('PlaceId', 'ChIJ_dZZ7-a6cEgRHEt18wBnnjM')","('PhoneNumber', '07429 148 512')","('Email', 'ceservices4u@gmail.comHome')","('Url', 'https://www.facebook.com/ceservices4u.co.uk/')"
"('PlaceId', 'ChIJ_dZZ7-a6cEgRHEt18wBnnjM')","('PhoneNumber', '')","('Email', '')","('Url', 'https://twitter.com/ceservices4u')"
"('PlaceId', 'ChIJ_dZZ7-a6cEgRHEt18wBnnjM')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.instagram.com/learnwithces/')"
"('PlaceId', 'ChIJ_dZZ7-a6cEgRHEt18wBnnjM')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.birminghamuktutornearme.online')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.co.uk/our-programmes/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://cz.kumon.eu/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://pl.kumon.eu/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.com/cr-es/home')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.cl')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.org/pakistan/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.co.uk/about/careers/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.co.uk/about/media-room/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.co.uk/privacy-policy/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.org/zambia/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'http://au.kumonglobal.com')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'http://in.kumonglobal.com/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.co.uk/success-stories/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.com/pa-en/home')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.co.at/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.com.pe')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.com.br')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.co.uk/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.co.hu/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.com/ca-en/home')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'http://nz.kumonglobal.com')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://nl.kumon.eu/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.co.uk/franchising/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.es/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.com/mx-es/home')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://ch.kumon.org/en/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.de/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.gr/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.org/botswana/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.co.uk/about/epi-findings/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.co.uk/about/our-history/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://be.kumon.eu/en/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.com.bo')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'http://th.kumonglobal.com/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.co.uk/site-map/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.co.uk/blog/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.com')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.com.co')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.com.uy/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.lu/en/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.org/dubai/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.co.uk/search/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.com.ar/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'http://id.kumonglobal.com/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.co.uk/about/our-method/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.co.uk/contact/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.co.uk/our-programmes/maths/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.co.uk/kumon-connect/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.it/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.com.ro/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'http://www.kumon.ne.jp/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.ad/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.ie')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'http://ph.kumonglobal.com/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.facebook.com/Kumon.UK/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.instagram.com/kumon_uk_and_ireland/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.bg/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'http://www.kumon.com.cn/zh-cn/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.org/kenya/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.co.uk/about/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.fr/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.co.uk/our-programmes/english/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.org/namibia/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.pt')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.co.za/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'http://sg.kumonglobal.com/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.co.uk/terms/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.org/bahrain/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.kumon.co.uk/find-a-tutor/contact/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'http://my.kumonglobal.com/')"
"('PlaceId', 'ChIJ_fShalOZcEgRoKO_X6TScDg')","('PhoneNumber', '')","('Email', '')","('Url', 'http://vn.kumonglobal.com/')"
"('PlaceId', 'ChIJ_fuBd71DcUgRoUX7dILi_OE')","('PhoneNumber', '07810303002')","('Email', '')","('Url', '')"
"('PlaceId', 'ChIJ_QTXj3S4h0gRvxSGmdDf358')","('PhoneNumber', '07865 433012')","('Email', 'info@learnenelpatio.com')","('Url', 'https://www.learnenelpatio.com/italian-courses')"
"('PlaceId', 'ChIJ_QTXj3S4h0gRvxSGmdDf358')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.learnenelpatio.com/business')"
"('PlaceId', 'ChIJ_QTXj3S4h0gRvxSGmdDf358')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.learnenelpatio.com/faqs')"
"('PlaceId', 'ChIJ_QTXj3S4h0gRvxSGmdDf358')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.learnenelpatio.com/about-us')"
"('PlaceId', 'ChIJ_QTXj3S4h0gRvxSGmdDf358')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.facebook.com/LearnenelPatio/')"
"('PlaceId', 'ChIJ_QTXj3S4h0gRvxSGmdDf358')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.instagram.com/learnenelpatio/')"
"('PlaceId', 'ChIJ_QTXj3S4h0gRvxSGmdDf358')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.frontlineweb.biz')"
"('PlaceId', 'ChIJ_QTXj3S4h0gRvxSGmdDf358')","('PhoneNumber', '')","('Email', '')","('Url', 'https://mx.linkedin.com/company/must-be-spanish')"
"('PlaceId', 'ChIJ_QTXj3S4h0gRvxSGmdDf358')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.learnenelpatio.com/privacy-policy')"
"('PlaceId', 'ChIJ_QTXj3S4h0gRvxSGmdDf358')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.learnenelpatio.com')"
"('PlaceId', 'ChIJ_QTXj3S4h0gRvxSGmdDf358')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.learnenelpatio.com/spanish-courses')"
"('PlaceId', 'ChIJ_QTXj3S4h0gRvxSGmdDf358')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.learnenelpatio.com/terms-conditions')"
"('PlaceId', 'ChIJ_QTXj3S4h0gRvxSGmdDf358')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.learnenelpatio.com/contact-us')"
"('PlaceId', 'ChIJ_Tb93Klz30cRsQtNFGFVwHQ')","('PhoneNumber', '07813 509 819')","('Email', 'info@thetechtutor.co.uk')","('Url', 'https://thetechtutor.co.uk/?page_id=19')"
"('PlaceId', 'ChIJ_Tb93Klz30cRsQtNFGFVwHQ')","('PhoneNumber', '')","('Email', '')","('Url', 'http://thetechtutor.co.uk/')"
"('PlaceId', 'ChIJ_Tb93Klz30cRsQtNFGFVwHQ')","('PhoneNumber', '')","('Email', '')","('Url', 'https://thetechtutor.co.uk/?page_id=25')"
"('PlaceId', 'ChIJ_Tb93Klz30cRsQtNFGFVwHQ')","('PhoneNumber', '')","('Email', '')","('Url', 'https://thetechtutor.co.uk/')"
"('PlaceId', 'ChIJ_Tb93Klz30cRsQtNFGFVwHQ')","('PhoneNumber', '')","('Email', '')","('Url', 'http://thetechtutor.co.uk/?page_id=21')"
"('PlaceId', 'ChIJ_Tb93Klz30cRsQtNFGFVwHQ')","('PhoneNumber', '')","('Email', '')","('Url', 'http://thetechtutor.co.uk/?page_id=25')"
"('PlaceId', 'ChIJ_UDN3VLleEgRSsRAvjKfdLA')","('PhoneNumber', '')","('Email', '')","('Url', 'http://www.ilearneducation.co.uk/ilearn-brigg/')"
"('PlaceId', 'ChIJ_UDN3VLleEgRSsRAvjKfdLA')","('PhoneNumber', '')","('Email', '')","('Url', 'http://www.ilearneducation.co.uk/')"
"('PlaceId', 'ChIJ_UDN3VLleEgRSsRAvjKfdLA')","('PhoneNumber', '')","('Email', '')","('Url', 'http://www.ilearneducation.co.uk/curriculum/')"
"('PlaceId', 'ChIJ_UDN3VLleEgRSsRAvjKfdLA')","('PhoneNumber', '')","('Email', '')","('Url', 'http://www.ilearneducation.co.uk/contact/')"
"('PlaceId', 'ChIJ_UDN3VLleEgRSsRAvjKfdLA')","('PhoneNumber', '')","('Email', '')","('Url', 'http://www.themekiller.me/')"
"('PlaceId', 'ChIJ_UDN3VLleEgRSsRAvjKfdLA')","('PhoneNumber', '')","('Email', '')","('Url', 'http://www.ilearneducation.co.uk/ilearn-brigg-2/')"
"('PlaceId', 'ChIJ_UDN3VLleEgRSsRAvjKfdLA')","('PhoneNumber', '')","('Email', '')","('Url', 'http://www.ilearneducation.co.uk')"
"('PlaceId', 'ChIJ_UDN3VLleEgRSsRAvjKfdLA')","('PhoneNumber', '')","('Email', '')","('Url', 'http://www.ilearneducation.co.uk/forest-school/')"
"('PlaceId', 'ChIJ_UDN3VLleEgRSsRAvjKfdLA')","('PhoneNumber', '')","('Email', '')","('Url', 'http://www.ilearneducation.co.uk/consultancy/')"
"('PlaceId', 'ChIJ_UDN3VLleEgRSsRAvjKfdLA')","('PhoneNumber', '')","('Email', '')","('Url', 'http://www.tenlister.com/')"
"('PlaceId', 'ChIJ_VtigdY7bkgRDwr1t7QsgLo')","('PhoneNumber', '07460 856031')","('Email', 'pageJEREMYNRYAN@YAHOO.CO')","('Url', '')"
"('PlaceId', 'ChIJ_VtigdY7bkgRDwr1t7QsgLo')","('PhoneNumber', '')","('Email', 'Aboutjeremynryan@yahoo.co')","('Url', '')"
"('PlaceId', 'ChIJ_wEw-qBFcUgRMabJgCsxZyM')","('PhoneNumber', '07486 854621')","('Email', 'USadmin@swindontuitioncentre.co.ukVISIT')","('Url', 'https://www.swindontuitioncentre.co.uk/contact')"
"('PlaceId', 'ChIJ_wEw-qBFcUgRMabJgCsxZyM')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.swindontuitioncentre.co.uk')"
"('PlaceId', 'ChIJ_wEw-qBFcUgRMabJgCsxZyM')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.swindontuitioncentre.co.uk/comments')"
"('PlaceId', 'ChIJ_wEw-qBFcUgRMabJgCsxZyM')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.swindontuitioncentre.co.uk/complaints')"
"('PlaceId', 'ChIJ_wEw-qBFcUgRMabJgCsxZyM')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.facebook.com/swindontuitioncentre')"
"('PlaceId', 'ChIJ_wEw-qBFcUgRMabJgCsxZyM')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.swindontuitioncentre.co.uk/policies')"
"('PlaceId', 'ChIJ_wEw-qBFcUgRMabJgCsxZyM')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.swindontuitioncentre.co.uk/dream-wild')"
"('PlaceId', 'ChIJ_wEw-qBFcUgRMabJgCsxZyM')","('PhoneNumber', '')","('Email', '')","('Url', 'https://instagram.com/swindontuitioncentre')"
"('PlaceId', 'ChIJ_wEw-qBFcUgRMabJgCsxZyM')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.swindontuitioncentre.co.uk/faqs')"
"('PlaceId', 'ChIJ_wEw-qBFcUgRMabJgCsxZyM')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.swindontuitioncentre.co.uk/about-3')"
"('PlaceId', 'ChIJ_wEw-qBFcUgRMabJgCsxZyM')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.swindontuitioncentre.co.uk/blog-1')"
"('PlaceId', 'ChIJ_wEw-qBFcUgRMabJgCsxZyM')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.swindontuitioncentre.co.uk/tuition')"
"('PlaceId', 'ChIJ_wEw-qBFcUgRMabJgCsxZyM')","('PhoneNumber', '')","('Email', '')","('Url', 'http://www.wix.com')"
"('PlaceId', 'ChIJ_xGV9qZ62EcRnLjzoWWdLsA')","('PhoneNumber', '')","('Email', 'hello@firstclasslearning.co.uk')","('Url', 'https://www.facebook.com/FirstClassLearning')"
"('PlaceId', 'ChIJ_xGV9qZ62EcRnLjzoWWdLsA')","('PhoneNumber', '')","('Email', 'cambridge@firstclasslearning.co.uk')","('Url', 'https://twitter.com/fcl_uk')"
"('PlaceId', 'ChIJ_yOHM0HZh0gRfwxwWjszNFI')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.language-resources.co.uk/')"
"('PlaceId', 'ChIJ_yOHM0HZh0gRfwxwWjszNFI')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.lajolieronde.co.uk/licensee-area')"
"('PlaceId', 'ChIJ_yOHM0HZh0gRfwxwWjszNFI')","('PhoneNumber', '')","('Email', '')","('Url', 'https://language-resources.co.uk')"
"('PlaceId', 'ChIJ_yOHM0HZh0gRfwxwWjszNFI')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.lajolieronde.co.uk/work-with-us')"
"('PlaceId', 'ChIJ_yOHM0HZh0gRfwxwWjszNFI')","('PhoneNumber', '')","('Email', '')","('Url', 'https://media.lajolieronde.co.uk/')"
"('PlaceId', 'ChIJ_yOHM0HZh0gRfwxwWjszNFI')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.lajolieronde.co.uk/cookies')"
"('PlaceId', 'ChIJ_yOHM0HZh0gRfwxwWjszNFI')","('PhoneNumber', '')","('Email', '')","('Url', 'https://cursor.co.uk')"
"('PlaceId', 'ChIJ_yOHM0HZh0gRfwxwWjszNFI')","('PhoneNumber', '')","('Email', '')","('Url', 'https://classes.lajolieronde.co.uk')"
"('PlaceId', 'ChIJ_yOHM0HZh0gRfwxwWjszNFI')","('PhoneNumber', '')","('Email', '')","('Url', 'https://classes.lajolieronde.co.uk/')"
"('PlaceId', 'ChIJ_yOHM0HZh0gRfwxwWjszNFI')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.lajolieronde.co.uk/privacy')"
"('PlaceId', 'ChIJ_yOHM0HZh0gRfwxwWjszNFI')","('PhoneNumber', '')","('Email', '')","('Url', 'https://twitter.com/lajolierondeltd')"
"('PlaceId', 'ChIJ_yOHM0HZh0gRfwxwWjszNFI')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.lajolieronde.co.uk/contact')"
"('PlaceId', 'ChIJ_yOHM0HZh0gRfwxwWjszNFI')","('PhoneNumber', '')","('Email', '')","('Url', 'https://www.instagram.com/lajolierondeltd/')"
