Topics,Topic Text,distributions,Unique Words,Text
"[(0, 0.03348483), (1, 0.03369161), (2, 0.03373365), (3, 0.83212024), (4, 0.033505), (5, 0.03346468)]","(3, '0.012*""great"" + 0.010*""river"" + 0.009*""recommend"" + 0.008*""cruise"" + 0.008*""helpful""')","[(0, 0.033484846), (1, 0.033697646), (2, 0.03373452), (3, 0.83211327), (4, 0.033504996), (5, 0.033464696)]",,Very good expertise and a pleasure to deal with
"[(3, 0.98578745)]","(3, '0.012*""great"" + 0.010*""river"" + 0.009*""recommend"" + 0.008*""cruise"" + 0.008*""helpful""')","[(3, 0.98578894)]",,"I have had an excellent service from South Rings Energy ltd from arranging the installation date to completing. The engineer (James) who Installed our boiler was very polite and helpful, he gave time to answer questions and provide instructions on how to use the boiler. When the work was completed he left the property clean and tidy. Once the boiler was installed the electric work followed, and that was also done in a timely and professional manner. I want to also Thank Stephanie from the Customer Service team, she was very polite, professional and helpful, and the directors were also very helpful as well. I would highly recommend this company :)"
"[(2, 0.95334643)]","(2, '0.017*""great"" + 0.012*""good"" + 0.011*""tour"" + 0.010*""staff"" + 0.010*""recommend""')","[(2, 0.9533515)]",,Can not thank this company enough for there hard work and professionalism. Everybody who was involved from start to finish. Job well done could not recommend this company enough.
"[(5, 0.98503715)]","(5, '0.009*""energy"" + 0.008*""time"" + 0.006*""service"" + 0.006*""lovely"" + 0.006*""great""')","[(5, 0.98503715)]",,"I have had one of the best service given to me through Stephanie she is highly professional kind and goes above and beyond to help and actually cares about the people she deals with. Stephanie has helped me and my little children tremendously in such difficult times. I can not thank Stephanie enough for her help. She is all of the above 100% good quality in service, holds extremely good value, very professional at all times, Stephanie always responds to all my calls and messages instantly and delivers her appointments of any sort always on time.
There is no doubt of the service you will recieve from Stephanie is the best.
Thank You for all of your help much appreciated."
"[(3, 0.9951133)]","(3, '0.012*""great"" + 0.010*""river"" + 0.009*""recommend"" + 0.008*""cruise"" + 0.008*""helpful""')","[(3, 0.9951133)]",,"I recently had the pleasure of having solar panels installed on my roof by Eco Renewables Group Limited, and despite encountering some minor hiccups, I must say that the overall experience was excellent, thanks to the efforts of Chris, the Director.

The installation process began with Mark, who is regarded as their top electrician. While I appreciate the hard work and dedication, I noticed that his work was rushed and some details were left incomplete. I raised this concern with Chris, and to my surprise, he took immediate action to rectify the situation. He assured me that he would get it sorted to high standards that Eco Renewables Group Limited are well known for.

Although it did take a little time to get the skirting sorted, I was more than impressed with the level of commitment Chris and Marcus displayed. They truly went above and beyond to turn my solar roof into something akin to a sleek Tesla roof. Their attention to detail and dedication to achieving a flawless finish were evident throughout the process. I couldn't have been happier with the final result. The solar panels looked seamless and aesthetically pleasing, enhancing the overall appearance of my home.

Moreover, I appreciate how Eco Renewables Group Limited values customer satisfaction. Chris's willingness to listen to my concerns and take swift action demonstrated that their commitment to providing top-notch service is more than just a marketing claim.

In conclusion, I highly recommend Eco Renewables Group Limited for solar panel installation, thanks to the outstanding efforts of Chris amd Marcus & team (roofers). While the initial work may have faced some challenges, their dedication, attention to detail, and commitment to excellence turned the experience into a resounding success. My sleek solar roof is a testament to their expertise and customer-focused approach."
"[(2, 0.98179203)]","(2, '0.017*""great"" + 0.012*""good"" + 0.011*""tour"" + 0.010*""staff"" + 0.010*""recommend""')","[(2, 0.98179346)]",,"After much research and phone calls we where fortunate enough to make a call with Sales Consultant Ryan-. Ryan has a great skill in answering any questions in plain simple language. We placed an order for panels, inverter and storage batteries. Within 7 days the panels where instaled and the system was live. Fantastic product and service from the Electricians and the panel installers, and the sales and support team. Any questions they are always happy to help.Highly Recommended"
"[(0, 0.9619888)]","(0, '0.013*""place"" + 0.008*""great"" + 0.008*""staff"" + 0.008*""friendly"" + 0.005*""bjj""')","[(0, 0.96198994)]",,"Very pleased with the Solar panels, battery and system installed by Eco Renewables. Had it for over a year now and it has performed even better than the estimate at installation. Saved significant money on electricity and the payback for the system is only 7 years."
"[(3, 0.97605824)]","(3, '0.012*""great"" + 0.010*""river"" + 0.009*""recommend"" + 0.008*""cruise"" + 0.008*""helpful""')","[(3, 0.97605807)]",,"Thanks John and his team to install 6 Solar panels and a 5.8 kwh battery with a fair price. The installation has been smooth and left clean. My energy usage has already dropped 1/3 in summer time, when I receive my export MPAN my energy bill will drop further.

Will contact John again to extend my system when I save enough to extend my roof."
"[(0, 0.94402474), (1, 0.011160079), (2, 0.011213683), (3, 0.0112026), (4, 0.01120801), (5, 0.011190888)]","(0, '0.013*""place"" + 0.008*""great"" + 0.008*""staff"" + 0.008*""friendly"" + 0.005*""bjj""')","[(0, 0.9440242), (1, 0.011160079), (2, 0.011213941), (3, 0.011202709), (4, 0.011208184), (5, 0.01119089)]",,"Very impressed with this company, from design to installation and set up. They went out of their way to make sure, we were happy, and the install was as neat and tidy as possible."
"[(1, 0.97540426)]","(1, '0.013*""food"" + 0.011*""really"" + 0.010*""italian"" + 0.010*""good"" + 0.009*""restaurant""')","[(1, 0.97540426)]",,"So far so good, will see how i get on. Instalation quick and efficient.. Only diappointment was quoted for 2 x 5.8kwh batteries in writing, quote checked by telephone and accepted only to be told mistake by them and quote was for only one battery, I understand that mistakes are made and apologies were recieved. Apart from that hiccup pleased with installation and efficient workmanship."
"[(0, 0.016726438), (1, 0.016863635), (2, 0.016771581), (3, 0.91608334), (4, 0.016766671), (5, 0.016788354)]","(3, '0.012*""great"" + 0.010*""river"" + 0.009*""recommend"" + 0.008*""cruise"" + 0.008*""helpful""')","[(0, 0.016726444), (1, 0.01686739), (2, 0.016771588), (3, 0.9160795), (4, 0.01676668), (5, 0.016788363)]",,Constantly really good advice and rates. Genuinely down to earth team that cares.
"[(0, 0.011141581), (1, 0.011191004), (2, 0.011211265), (3, 0.0112513425), (4, 0.011129743), (5, 0.94407505)]","(5, '0.009*""energy"" + 0.008*""time"" + 0.006*""service"" + 0.006*""lovely"" + 0.006*""great""')","[(0, 0.01114158), (1, 0.011191001), (2, 0.011211262), (3, 0.01125066), (4, 0.0111297425), (5, 0.94407576)]",,Can’t beat any other company with the life time warranty they provide! Professional fast and amazing customer service! Highly recommended.
"[(5, 0.9844824)]","(5, '0.009*""energy"" + 0.008*""time"" + 0.006*""service"" + 0.006*""lovely"" + 0.006*""great""')","[(5, 0.98448247)]",,"Great product and service.

Life time warranty on solar panels and inverters and 10 year’s warranty on batteries makes this company 100x better value than any other company, even if they are slightly more expensive.

Came and fitted within 2 weeks after a face to face appointment and survey all regulated by an external company so you know exactly what you will produce and get.

Able to see how much money I will be saving plus east finance option which is cheaper than my current utility bill absolute no brainier in the current climate."
"[(0, 0.027833609), (1, 0.027945168), (2, 0.028169), (3, 0.8601352), (4, 0.02785073), (5, 0.028066317)]","(3, '0.012*""great"" + 0.010*""river"" + 0.009*""recommend"" + 0.008*""cruise"" + 0.008*""helpful""')","[(0, 0.027833587), (1, 0.027945098), (2, 0.028147858), (3, 0.8601566), (4, 0.027850702), (5, 0.02806619)]",,Great customer service. Highly recommended!
